NME2	TARDBP
FOXRED2	EXOSC10
YY1	UBIAD1
RFNG	UBIAD1
AP1G1	UBIAD1
HMBS	UBIAD1
RAB35	UBIAD1
ZNF598	UBIAD1
RP11-45M22.4	UBIAD1
THUMPD3	UBIAD1
RNF4	UBIAD1
LRRC47	UBIAD1
ATF1	UBIAD1
CDC27	UBIAD1
PDPK1	UBIAD1
MAPRE1	UBIAD1
HSPA9	UBIAD1
POLR2B	UBIAD1
NPEPL1	UBIAD1
PRPF6	UBIAD1
RPL7L1	UBIAD1
TOMM22	UBIAD1
SEC24C	UBIAD1
SEC22B	UBIAD1
ERCC3	UBIAD1
TARDBP	UBIAD1
ERLIN2	UBIAD1
TSG101	UBIAD1
TERF2IP	UBIAD1
PSMC2	UBIAD1
COPB1	UBIAD1
DHX15	UBIAD1
MLX	UBIAD1
PPP4R2	UBIAD1
EIF6	UBIAD1
TSN	UBIAD1
ARCN1	UBIAD1
MLF2	UBIAD1
GCOM1	UBIAD1
UBE2A	UBIAD1
DERL1	UBIAD1
NAA50	UBIAD1
PSMC6	UBIAD1
UBP1	UBIAD1
CDV3	UBIAD1
API5	UBIAD1
EIF5	UBIAD1
NIFK	UBIAD1
COPE	UBIAD1
EIF2B2	UBIAD1
ATP5G3	UBIAD1
PTP4A2	UBIAD1
EIF4A3	UBIAD1
RAB1A	UBIAD1
CCT4	UBIAD1
AP000304.12	UBIAD1
COPS4	UBIAD1
WTAP	UBIAD1
RAB14	UBIAD1
TCP1	UBIAD1
ZNF207	UBIAD1
SEC13	UBIAD1
ARF1	UBIAD1
COX7A2L	UBIAD1
RBBP4	UBIAD1
RPS27A	UBIAD1
EEF1A1	UBIAD1
RPL19	UBIAD1
RPS3A	UBIAD1
RPL24	UBIAD1
RPL35	UBIAD1
SNRNP200	EMC1
PIGT	EMC1
ATP13A1	EMC1
COPA	EMC1
AP2M1	EMC1
IMPDH2	EMC1
ASIC4	PQLC2
NDUFB3	MINOS1
POLR2F	MINOS1
RPL11	MINOS1
AP000304.12	MINOS1
CHCHD2	MINOS1
RPL38	MINOS1
ATP5F1	MINOS1
BUD31	MINOS1
NDUFS6	MINOS1
ATP5I	MINOS1
NDUFB1	MINOS1
NDUFB5	MINOS1
RPL27	MINOS1
AC024592.12	MINOS1
SEC61G	MINOS1
RPL24	MINOS1
RPL36	MINOS1
NDUFA12	MINOS1
RPS25	MINOS1
RPS7	MINOS1
COX6C	MINOS1
RP11-411B6.6	MINOS1
HSPE1	MINOS1
CAPZB	MINOS1
RPL37	MINOS1
TPT1	MINOS1
ZDHHC6	MINOS1
TOMM6	MINOS1
PSMD7	MINOS1
RPL14	MINOS1
RPS27A	MINOS1
PSMB7	MINOS1
NDUFB10	MINOS1
TOMM22	MINOS1
MRPS17	MINOS1
NDUFA6	MINOS1
LLPH	MINOS1
ROMO1	MINOS1
PFDN1	MINOS1
GBAS	MINOS1
PDCD5	MINOS1
COX4I1	MINOS1
CHCHD3	MINOS1
SOD2	MINOS1
ATP5H	MINOS1
RPS3A	MINOS1
SERF1A	MINOS1
MRPS33	MINOS1
MRPL14	MINOS1
RPL23A	MINOS1
NDUFA1	MINOS1
RPL35	MINOS1
SUMO2	MINOS1
RPS15A	MINOS1
RPS10	MINOS1
SUMO3	MINOS1
SPCS3	MINOS1
RPS16	MINOS1
ATP5G3	MINOS1
RPS21	MINOS1
RPL29	MINOS1
RPL39	MINOS1
RPL19	MINOS1
EDF1	MINOS1
RP11-849F2.7	MINOS1
RPS24	MINOS1
ATP5C1	MINOS1
RPL30	MINOS1
RPLP2	MINOS1
MRP63	MINOS1
EEF1B2	MINOS1
RPS11	MINOS1
EIF4H	MINOS1
RPS20	MINOS1
HSBP1	MINOS1
NDUFC2	MINOS1
ATP5G1	MINOS1
RPS23	MINOS1
OSTC	MINOS1
RPL12	MINOS1
AP002884.2	MINOS1
TMA7	MINOS1
COX17	MINOS1
RPS12	MINOS1
RPL6	MINOS1
RBX1	MINOS1
RPL21	MINOS1
EEF1D	MINOS1
RPL32	MINOS1
FTH1	MINOS1
RPL22	MINOS1
TSG101	MINOS1
NME2	MINOS1
RPS8	MINOS1
UBC	MINOS1
RPL27A	MINOS1
PTP4A2	MINOS1
TMEM258	MINOS1
SERBP1	MINOS1
PPA2	MINOS1
HNRNPH1	MINOS1
RPL37A	MINOS1
PSMA7	MINOS1
RPLP1	MINOS1
NUS1	MINOS1
DAD1	MINOS1
MYL12A	MINOS1
ARF1	MINOS1
NDUFA4	MINOS1
TOMM7	MINOS1
TPI1	MINOS1
RPL10A	MINOS1
TIMM17A	MINOS1
RPS14	MINOS1
PSMA5	MINOS1
VAPA	MINOS1
UBE2K	MINOS1
RP11-234B24.6	MINOS1
MAGOH2	MINOS1
PSMC1	MINOS1
RP11-371E8.4	MINOS1
MRPL18	MINOS1
RPL5	MINOS1
RPS2	MINOS1
UBA52	MINOS1
EIF4EBP1	MINOS1
ENO1	MINOS1
ITGB1BP3	MINOS1
NDUFAB1	MINOS1
SPCS1	MINOS1
C5H11ORF58	MINOS1
PSMA2	MINOS1
GPI	MINOS1
MRPL13	MINOS1
SAV1	MINOS1
RPL15	MINOS1
FAM32A	MINOS1
PSMB4	MINOS1
PSMB3	MINOS1
NPM1	MINOS1
SLC25A3	MINOS1
NONO	MINOS1
COX7A2L	MINOS1
COPS3	MINOS1
MTX2	MINOS1
RPS17	MINOS1
RPS6	MINOS1
RPL18A	MINOS1
SEC13	MINOS1
SELT	MINOS1
SOD1	MINOS1
EIF4A2	MINOS1
PSMA6	MINOS1
CNBP	MINOS1
PSMA1	MINOS1
LMAN1	MINOS1
PABPC1	MINOS1
BZW1	MINOS1
CDC42	MINOS1
MRPL27	MINOS1
OAZ1	MINOS1
PSMA3	MINOS1
EIF3I	MINOS1
C5H14ORF166	MINOS1
MRPL23	MINOS1
TXN	MINOS1
RPL4	MINOS1
RPL7A	MINOS1
RPL13	MINOS1
EEF1A1	MINOS1
H2AFZ	MINOS1
RPSA	MINOS1
RPS3	MINOS1
RAB1A	MINOS1
H3F3B	MINOS1
ATF1	MINOS1
HSPA9	MINOS1
EIF3E	MINOS1
PSMB1	MINOS1
PPIH	MINOS1
TMED2	MINOS1
RPS4X	MINOS1
NAP1L1	MINOS1
RP11-426L16.10	MINOS1
EIF4A3	MINOS1
COPE	MINOS1
MLF2	MINOS1
PSMC2	MINOS1
CPB1	CELA2A
CEL	CELA2A
CTRC	CELA2A
DNASE1	CELA2A
CLPS	CELA2A
CPA1	CELA2A
AMY2A	CELA2A
CPA2	CELA2A
PNLIP	CELA2A
PLA2G1B	CELA2A
LOC417691	CELA2A
SLC7A9	GUCA2B
CDH17	GUCA2B
LGALS2	GUCA2B
TSPAN8	GUCA2B
ACE2	GUCA2B
SI	GUCA2B
C1QB	C1QC
C1QA	C1QC
ANG	C1QC
C1QC	C1QA
ANG	C1QA
C1QB	C1QA
C3AR1	C1QA
LOC426820	C1QA
PSMA6	PPIH
MAGOH2	PPIH
C4H4ORF46	PPIH
C5H14ORF166	PPIH
MRPS33	PPIH
AMFR	PPIH
EIF4A3	PPIH
CPSF3L	PPIH
CNIH4	PPIH
CFAP20	PPIH
BUB3	PPIH
POLR2E	PPIH
RPL7L1	PPIH
GNG5	PPIH
PSMB3	PPIH
WDR61	PPIH
FAM136A	PPIH
COPE	PPIH
SEC11A	PPIH
RAN	PPIH
MRPL23	PPIH
NIFK	PPIH
MED20	PPIH
POLR2D	PPIH
MED30	PPIH
ALYREF	PPIH
TOMM22	PPIH
MRPL14	PPIH
ATF1	PPIH
SUMO3	PPIH
SEC13	PPIH
SSBP1	PPIH
MTERF3	PPIH
ENY2	PPIH
HSPE1	PPIH
UTP11L	PPIH
PSMA7	PPIH
RPL11	PPIH
RER1	PPIH
BUD31	PPIH
H2AFZ	PPIH
NDUFA12	PPIH
MLX	PPIH
MCMBP	PPIH
POLR2B	PPIH
RPS16	PPIH
SNRPC	PPIH
ATP5G3	PPIH
CPSF4	PPIH
EBNA1BP2	PPIH
SNRNP40	PPIH
LRRC47	PPIH
ERLIN1	PPIH
SNRPE	PPIH
RP11-529K1.3	PPIH
RBBP4	PPIH
RPL35	PPIH
RPL30	PPIH
LSM3	PPIH
MRPL13	PPIH
NUP37	PPIH
NUTF2	PPIH
ANP32B	PPIH
LSM7	PPIH
AC024592.12	PPIH
GTF2A2	PPIH
SRSF7	PPIH
SMU1	PPIH
PSMB1	PPIH
RPL36	PPIH
MRPL18	PPIH
UBE2K	PPIH
RPL27A	PPIH
RPS21	PPIH
RPS27A	PPIH
ATP5H	PPIH
RPA2	PPIH
RPL13	PPIH
PSMA1	PPIH
PHB	PPIH
MRPL27	PPIH
RPA3	PPIH
ATP5F1	PPIH
RPL32	PPIH
RPL18A	PPIH
RPL15	PPIH
PTRH2	PPIH
CCDC30	PPIH
ASF1A	PPIH
EIF3I	PPIH
SF3B6	PPIH
PSMA5	PPIH
AIMP2	PPIH
PSMA3	PPIH
RP11-455G16.1	PPIH
ERH	PPIH
PSMB7	PPIH
TSN	PPIH
TMEM60	PPIH
POLR2F	PPIH
PTP4A2	PPIH
RPS11	PPIH
TMEM258	PPIH
DAZAP1	PPIH
SUMO1	PPIH
AP000304.12	PPIH
C5H11ORF58	PPIH
MRPL28	PPIH
RPS15A	PPIH
RPL12	PPIH
POLR1C	PPIH
UCHL3	PPIH
RPL23A	PPIH
RPS10	PPIH
SPCS1	PPIH
EIF4EBP1	PPIH
MRPS34	PPIH
ZNF207	PPIH
ACTR6	PPIH
ADRM1	PPIH
MLF2	PPIH
CNBP	PPIH
DENR	PPIH
RPL37	PPIH
RPL19	PPIH
SRSF3	PPIH
MRPS17	PPIH
RPS20	PPIH
RPL29	PPIH
TCP1	PPIH
SAV1	PPIH
UTP18	PPIH
SEC61B	PPIH
RPL24	PPIH
NME2	PPIH
RP11-849F2.7	PPIH
SRSF1	PPIH
ILF2	PPIH
ATP5G1	PPIH
SMIM7	PPIH
ATP5C1	PPIH
RPL22	PPIH
RPS25	PPIH
TSG101	PPIH
MTX2	PPIH
RANBP1	PPIH
NPEPL1	PPIH
PSMC6	PPIH
DPY30	PPIH
RPS8	PPIH
FASTKD2	PPIH
RPS3	PPIH
RPLP2	PPIH
SAP18	PPIH
RPL21	PPIH
UBE2D3	PPIH
PSMC2	PPIH
PPP4R2	PPIH
BZW1	PPIH
CYB5B	PPIH
RPL38	PPIH
COX7A2L	PPIH
RPS14	PPIH
NDUFA6	PPIH
HSBP1	PPIH
SAR1A	PPIH
COPS4	PPIH
LOC427708	PPIH
SERBP1	PPIH
RPF1	PPIH
DRG1	PPIH
PPA2	PPIH
NUDT16L1	PPIH
RPL14	PPIH
CHCHD2	PPIH
GNL3	PPIH
RPL27	PPIH
PRDX1	PPIH
RPS3A	PPIH
RPSA	PPIH
OSTC	PPIH
DNAJC8	PPIH
UBR7	PPIH
HAT1	PPIH
PSMA2	PPIH
LMAN1	PPIH
STAU1	PPIH
NDUFB5	PPIH
RPL10A	PPIH
RP11-426L16.10	PPIH
RPN1	PPIH
COX4I1	PPIH
SRPK1	PPIH
PSMB4	PPIH
RPS17	PPIH
CCT4	PPIH
NDUFAB1	PPIH
EIF4H	PPIH
RPL7	PPIH
EEF1B2	PPIH
EIF2S1	PPIH
RPS15	PPIH
CHCHD3	PPIH
H3F3B	PPIH
TARDBP	PPIH
RPS7	PPIH
CCT6A	PPIH
RBX1	PPIH
RPS4X	PPIH
MINOS1	PPIH
UBA52	PPIH
API5	PPIH
RPLP1	PPIH
RPL39	PPIH
RPL4	PPIH
ARF1	PPIH
RPL6	PPIH
RPS23	PPIH
EEF1A1	PPIH
MRPL28	CCDC30
NUBP2	CCDC30
EIF2A	CCDC30
NIFK	CCDC30
MRPL27	CCDC30
OSTC	CCDC30
CNIH1	CCDC30
PMPCA	CCDC30
FAM104A	CCDC30
UTP11L	CCDC30
MRPL3	CCDC30
PSMA6	CCDC30
PSMB7	CCDC30
EIF6	CCDC30
MED6	CCDC30
RPL7L1	CCDC30
TSN	CCDC30
COPS3	CCDC30
EBNA1BP2	CCDC30
AIMP2	CCDC30
NPEPL1	CCDC30
DRG1	CCDC30
NUDT16L1	CCDC30
PSMD6	CCDC30
CCT4	CCDC30
UBP1	CCDC30
EIF2B2	CCDC30
HSPE1	CCDC30
MRPL23	CCDC30
UCHL3	CCDC30
PPIH	CCDC30
GNL3	CCDC30
ATP5G3	CCDC30
MRPL14	CCDC30
TCP1	CCDC30
PTP4A2	CCDC30
SNAP25	AAK1
MRPL37	NFU1
NDUFA12	NFU1
ATP5H	NFU1
POLR2F	NFU1
RP11-286N22.8	NFU1
NDUFA6	NFU1
FKBP3	NFU1
NDUFB5	NFU1
MRP63	NFU1
MRPL14	NFU1
NDUFS6	NFU1
NDUFC2	NFU1
PSMA5	NFU1
AC024592.12	NFU1
COX4I1	NFU1
SDHA	NFU1
RP11-455G16.1	NFU1
PSMB7	NFU1
TIMM17A	NFU1
UQCRH	NFU1
CHCHD3	NFU1
NDUFAB1	NFU1
FOXRED2	NFU1
AP000304.12	NFU1
MRPL13	NFU1
RPLP2	NFU1
MRPS33	NFU1
RPL35	NFU1
ATP5F1	NFU1
CHCHD2	NFU1
BUD31	NFU1
COPS4	NFU1
MRPL23	NFU1
RPL11	NFU1
ATF1	NFU1
RPL27	NFU1
RPL36	NFU1
RPL24	NFU1
RPS27A	NFU1
RPL19	NFU1
CLTC	GFPT1
COPB1	GFPT1
DSTN	GFPT1
CAP1	GFPT1
SEC24C	GFPT1
AP3D1	GFPT1
ACTB	GFPT1
PANK3	GFPT1
YIPF5	GFPT1
AP1G1	GFPT1
H3F3B	GFPT1
EDF1	GFPT1
EEF1A1	GFPT1
CTNNB1	GFPT1
PDPK1	GFPT1
RAB1A	GFPT1
XRN2	GFPT1
ARHGDIA	GFPT1
COPE	GFPT1
TXN	GFPT1
MTPN	GFPT1
SEC61B	GFPT1
RPL19	GFPT1
EIF4A2	GFPT1
ARF1	GFPT1
RPS3A	GFPT1
NAA15	PPP2R2A
NEFM	NEFL
SNAP25	NEFL
LOC416212	NEFL
NAPB	NEFL
SYT1	NEFL
ATOX1	ZNF593
EIF3G	ZNF593
RPS17	ZNF593
LMAN1	ZNF593
RPL35A	ZNF593
RPS15	ZNF593
RPL13	ZNF593
RPL23	ZNF593
RPL29	ZNF593
GNB2L1	ZNF593
RPS29	ZNF593
RPS4X	ZNF593
RPL10A	ZNF593
RPL22	ZNF593
RPLP1	ZNF593
RP11-849F2.7	ZNF593
RPS15A	ZNF593
EIF3A	PUM1
DDX3X	PUM1
HNRNPR	PUM1
ARGLU1	PUM1
SF3B1	PUM1
DDX5	PUM1
CDC5L	PUM1
EIF4G2	PUM1
SEPT7	PUM1
PRKAR1A	PUM1
HNRNPH1	PUM1
RAD21	PUM1
ARF1	PUM1
API5	PUM1
WTAP	PUM1
PPP4R2	PUM1
DHX15	PUM1
ERCC3	PUM1
H3F3B	PUM1
EIF4A2	PUM1
ALYREF	SNRNP40
TFAM	SNRNP40
LOC423693	SNRNP40
RPA2	SNRNP40
NOL7	SNRNP40
SNRPB	SNRNP40
C1QBP	SNRNP40
WBP11	SNRNP40
C5H14ORF169	SNRNP40
WDR18	SNRNP40
DUT	SNRNP40
GRSF1	SNRNP40
NUP62	SNRNP40
NIP7	SNRNP40
UMPS	SNRNP40
NUP93	SNRNP40
YRDC	SNRNP40
AMFR	SNRNP40
THOC5	SNRNP40
QTRTD1	SNRNP40
POLR1C	SNRNP40
NUDT16L1	SNRNP40
SRSF3	SNRNP40
ERLIN1	SNRNP40
PCNA	SNRNP40
SSBP1	SNRNP40
NOP16	SNRNP40
FCF1	SNRNP40
PES1	SNRNP40
TSR1	SNRNP40
WDR77	SNRNP40
RAN	SNRNP40
NIFK	SNRNP40
NOP2	SNRNP40
RBBP4	SNRNP40
IMPDH2	SNRNP40
SEC11A	SNRNP40
PHB	SNRNP40
PPIH	SNRNP40
SF3A3	SNRNP40
RARS	SNRNP40
DAZAP1	SNRNP40
EIF4A3	SNRNP40
NUP37	SNRNP40
HNRNPAB	SNRNP40
CCT6A	SNRNP40
ANP32B	SNRNP40
MAGOH2	SNRNP40
PSMD6	SNRNP40
BUB3	SNRNP40
PHB2	SNRNP40
PSMB3	SNRNP40
CCT5	SNRNP40
C5H14ORF166	SNRNP40
PSMA6	SNRNP40
SRM	CTPS1
POLR1C	CTPS1
NUDT16L1	CTPS1
IMPDH2	CTPS1
C1QBP	CTPS1
C5H14ORF169	CTPS1
LOC423693	CTPS1
RRP12	CTPS1
CCT7	CTPS1
ABCF2	CTPS1
NOP2	CTPS1
WDR77	CTPS1
NOP16	CTPS1
TSR1	CTPS1
CCT6A	CTPS1
CCT4	CTPS1
ILF2	CTPS1
AIMP2	CTPS1
PCNA	RPA2
YRDC	RPA2
SNRNP40	RPA2
RANBP1	RPA2
LSM3	RPA2
RPA1	RPA2
AMFR	RPA2
RFC2	RPA2
NUP93	RPA2
UTP18	RPA2
SF3A3	RPA2
FCF1	RPA2
SRSF3	RPA2
LSM7	RPA2
SNRPB	RPA2
QTRTD1	RPA2
RPA3	RPA2
NUP37	RPA2
HNRNPAB	RPA2
BUB3	RPA2
WDR77	RPA2
MAD2L1	RPA2
HAT1	RPA2
ALYREF	RPA2
ACTR6	RPA2
RPF1	RPA2
RAN	RPA2
H2AFZ	RPA2
PPIH	RPA2
RBBP4	RPA2
EIF4A3	RPA2
EBNA1BP2	RPA2
UBE2N	DNAJC8
COPS4	DNAJC8
EIF4H	DNAJC8
VDAC3	DNAJC8
TTC1	DNAJC8
H2AFZ	DNAJC8
EIF1AY	DNAJC8
COX7A2L	DNAJC8
ARMC1	DNAJC8
HNRNPAB	DNAJC8
ACTR6	DNAJC8
FAM32A	DNAJC8
ZNF207	DNAJC8
AIDA	DNAJC8
AAR2	DNAJC8
TXNRD3	DNAJC8
MTX2	DNAJC8
SF3B6	DNAJC8
ATF1	DNAJC8
EIF4A3	DNAJC8
STRAP	DNAJC8
BTF3L4	DNAJC8
MLF2	DNAJC8
EEF1E1	DNAJC8
CXORF56	DNAJC8
DENR	DNAJC8
NDUFA12	DNAJC8
ZMAT2	DNAJC8
CETN2	DNAJC8
THUMPD3	DNAJC8
TOMM22	DNAJC8
EIF5	DNAJC8
PSMC6	DNAJC8
EIF2B2	DNAJC8
PAIP2	DNAJC8
YTHDF1	DNAJC8
RBBP4	DNAJC8
PCNP	DNAJC8
LSM7	DNAJC8
DNAJA2	DNAJC8
COA5	DNAJC8
RAB14	DNAJC8
ENY2	DNAJC8
MAP2K1	DNAJC8
STX16	DNAJC8
POLR2B	DNAJC8
UBE2D3	DNAJC8
C5H11ORF58	DNAJC8
ERCC3	DNAJC8
PSMC2	DNAJC8
HSPA9	DNAJC8
E2F6	DNAJC8
ATP5G3	DNAJC8
PPP1R7	DNAJC8
WTAP	DNAJC8
METAP2	DNAJC8
EBNA1BP2	DNAJC8
UCHL5	DNAJC8
U2AF1	DNAJC8
MAPK1IP1L	DNAJC8
TSG101	DNAJC8
UCHL3	DNAJC8
BRMS1L	DNAJC8
CIAPIN1	DNAJC8
PPP2CA	DNAJC8
RPS19BP1	DNAJC8
MDH1	DNAJC8
TIMM17A	DNAJC8
PSMD14	DNAJC8
UBR7	DNAJC8
SUMO3	DNAJC8
EIF3I	DNAJC8
PSMA3	DNAJC8
CTD-2410N18.5	DNAJC8
TCP1	DNAJC8
BUB3	DNAJC8
MAGOH2	DNAJC8
FAM192A	DNAJC8
PPID	DNAJC8
C1D	DNAJC8
COPS8	DNAJC8
MRPL28	DNAJC8
GCOM1	DNAJC8
AP1M1	DNAJC8
DPY30	DNAJC8
PSMC1	DNAJC8
PDCD6	DNAJC8
SEPT7	DNAJC8
PSMB2	DNAJC8
KPNA3	DNAJC8
TARDBP	DNAJC8
CAPZA1	DNAJC8
SUMO2	DNAJC8
WDR5	DNAJC8
CCT4	DNAJC8
PSMA6	DNAJC8
CBX3	DNAJC8
RAB7A	DNAJC8
TMEM199	DNAJC8
MLX	DNAJC8
PSMB7	DNAJC8
SUGT1	DNAJC8
SWI5	DNAJC8
PSME3	DNAJC8
CHMP5	DNAJC8
DNAJB14	DNAJC8
UBLCP1	DNAJC8
PAFAH1B1	DNAJC8
YWHAZ	DNAJC8
SELT	DNAJC8
COPE	DNAJC8
PDPK1	DNAJC8
HAT1	DNAJC8
MAP3K7	DNAJC8
EIF2S1	DNAJC8
CCNDBP1	DNAJC8
TDG	DNAJC8
NDUFAF1	DNAJC8
UBE2K	DNAJC8
MRPL23	DNAJC8
UTP18	DNAJC8
MED6	DNAJC8
STAU1	DNAJC8
RAN	DNAJC8
EIF3J	DNAJC8
H3F3B	DNAJC8
UQCC	DNAJC8
SRSF7	DNAJC8
NDUFA8	DNAJC8
NUTF2	DNAJC8
CHMP4B	DNAJC8
AIMP2	DNAJC8
OAZ1	DNAJC8
DDX1	DNAJC8
UBE2A	DNAJC8
EIF2S2	DNAJC8
PPP1CB	DNAJC8
AC113404.1	DNAJC8
RTFDC1	DNAJC8
YWHAB	DNAJC8
ATP6V1G1	DNAJC8
NIFK	DNAJC8
TMEM9B	DNAJC8
NONO	DNAJC8
GNB1	DNAJC8
RAB1A	DNAJC8
RPL7L1	DNAJC8
BZW1	DNAJC8
RAB35	DNAJC8
SOD1	DNAJC8
SAR1A	DNAJC8
NAP1L1	DNAJC8
SRPK1	DNAJC8
FASTKD2	DNAJC8
TFG	DNAJC8
MAPRE1	DNAJC8
C5H14ORF166	DNAJC8
ARPC3	DNAJC8
PPP1CC	DNAJC8
RPL39	DNAJC8
DHX15	DNAJC8
SNW1	DNAJC8
CHCHD2	DNAJC8
EMC6	DNAJC8
PRDX1	DNAJC8
PHB	DNAJC8
TMEM60	DNAJC8
NDUFAB1	DNAJC8
CDC42	DNAJC8
CNIH1	DNAJC8
PDCD5	DNAJC8
COX4I1	DNAJC8
PSMA1	DNAJC8
AP000304.12	DNAJC8
ARF1	DNAJC8
NDUFA4	DNAJC8
RANBP1	DNAJC8
API5	DNAJC8
NAA50	DNAJC8
PSMD6	DNAJC8
RPF1	DNAJC8
RPL35	DNAJC8
CHCHD3	DNAJC8
AC024592.12	DNAJC8
CCT6A	DNAJC8
NUDT16L1	DNAJC8
TSN	DNAJC8
NCL	DNAJC8
PPP4R2	DNAJC8
RPL24	DNAJC8
NDUFC2	DNAJC8
RPL19	DNAJC8
MRPL13	DNAJC8
DRG1	DNAJC8
MRPL14	DNAJC8
ERLIN2	DNAJC8
RPL38	DNAJC8
NPEPL1	DNAJC8
SEPT2L	DNAJC8
MTPN	DNAJC8
RPS27A	DNAJC8
RAD21	DNAJC8
NME2	DNAJC8
SUMO1	DNAJC8
PSMA5	DNAJC8
RPL11	DNAJC8
PPIH	DNAJC8
ATP5C1	DNAJC8
RNF13	DNAJC8
RAB5A	DNAJC8
POLR2F	DNAJC8
RPLP2	DNAJC8
HSBP1	DNAJC8
PSMD7	DNAJC8
RPL27	DNAJC8
GDI2	DNAJC8
RAC1	DNAJC8
PSMB3	DNAJC8
RPS3A	DNAJC8
RPS16	DNAJC8
GNL3	DNAJC8
CLTC	DNAJC8
ADRM1	DNAJC8
EIF4A2	DNAJC8
UBC	DNAJC8
PSMB1	DNAJC8
SERBP1	DNAJC8
ITGB1BP3	DNAJC8
ATP5F1	DNAJC8
RP11-411B6.6	DNAJC8
RPS10	DNAJC8
RPL18A	DNAJC8
RPS20	DNAJC8
EEF1A1	DNAJC8
RPS11	DNAJC8
RP11-849F2.7	DNAJC8
ENO1	DNAJC8
BUD31	DNAJC8
RPL6	DNAJC8
RPL15	DNAJC8
RPL23A	DNAJC8
RPL36	DNAJC8
RPS8	DNAJC8
RPS25	DNAJC8
TRA2A	HNRNPR
HNRNPA2B1	HNRNPR
DCUN1D1	HNRNPR
SRSF10	HNRNPR
EIF4G2	HNRNPR
HNRNPH1	HNRNPR
PUM1	HNRNPR
NCL	HNRNPR
LUC7L2	HNRNPR
CBX3	HNRNPR
NONO	HNRNPR
SEPT7	HNRNPR
DDX5	HNRNPR
PCNP	HNRNPR
DHX15	HNRNPR
API5	HNRNPR
SRSF3	HNRNPR
RBM45	HNRNPR
HNRNPM	HNRNPR
DNAJA2	HNRNPR
MATR3	HNRNPR
BTF3L4	HNRNPR
RAD21	HNRNPR
HMGN2	HNRNPR
VPS35	HNRNPR
EIF1AY	HNRNPR
ARGLU1	HNRNPR
PITPNB	HNRNPR
CALM	HNRNPR
UCHL5	HNRNPR
DDX3X	HNRNPR
PSMC6	HNRNPR
C13H5ORF24	HNRNPR
YWHAZ	HNRNPR
ABCE1	HNRNPR
TMEM50A	HNRNPR
PSME3	HNRNPR
DCAF13	HNRNPR
PPP1CC	HNRNPR
YWHAQ	HNRNPR
CCT5	HNRNPR
PPP4R2	HNRNPR
HNRNPAB	HNRNPR
SRSF5A	HNRNPR
WTAP	HNRNPR
SEPT2L	HNRNPR
SUMO2	HNRNPR
RAN	HNRNPR
MAPRE1	HNRNPR
NAP1L1	HNRNPR
EIF4A2	HNRNPR
SRSF1	HNRNPR
ARF1	HNRNPR
CCT6A	HNRNPR
CDC42	HNRNPR
TCP1	HNRNPR
ERCC3	HNRNPR
SRSF7	HNRNPR
H3F3B	HNRNPR
EIF2S1	HNRNPR
EEF1A1	HNRNPR
PSMC2	HNRNPR
RARS	NUDC
PSMC5	NUDC
CCT4	NUDC
CCT7	NUDC
PHB	NUDC
LOC423693	NUDC
TCP1	NUDC
RAN	NUDC
CCT6A	NUDC
PSMC2	NUDC
POLR2D	TAF12
SNRNP27	TAF12
UBE2I	TAF12
C1H11ORF73	TAF12
SAP18	TAF12
GEMIN2	TAF12
NUTF2	TAF12
MED20	TAF12
MRPS34	TAF12
CWC15	TAF12
PPP1R7	TAF12
GTF2A2	TAF12
COPS8	TAF12
COA5	TAF12
DPY30	TAF12
MRPL27	TAF12
PSMB3	TAF12
PSMB4	TAF12
ZMAT2	TAF12
SMIM7	TAF12
POLR2E	TAF12
C5H14ORF166	TAF12
MAGOH2	TAF12
KIF2B	L3MBTL4
TOMM22	RRAGC
DRG1	UTP11L
EBNA1BP2	UTP11L
HSPE1	UTP11L
PSMA6	UTP11L
POMP	UTP11L
PSMA2	UTP11L
CCDC30	UTP11L
CPSF3L	UTP11L
GNL3	UTP11L
COPS3	UTP11L
SRSF7	UTP11L
TCP1	UTP11L
MCMBP	UTP11L
PPIH	UTP11L
NIFK	UTP11L
NUP37	UTP11L
AIMP2	UTP11L
UTP18	UTP11L
RAN	UTP11L
PSMB7	UTP11L
RPL7L1	UTP11L
PSMD6	UTP11L
C5H14ORF166	UTP11L
MRPL27	UTP11L
MAGOH2	UTP11L
PSMB1	UTP11L
UCHL3	UTP11L
EIF2S1	UTP11L
BUB3	UTP11L
RPL32	UTP11L
DHX15	UTP11L
EIF2S2	UTP11L
PTP4A2	UTP11L
PSMA3	UTP11L
SEC13	UTP11L
RPL36	UTP11L
UTP18	SF3A3
SRSF3	SF3A3
LSM3	SF3A3
CSE1L	SF3A3
RPF1	SF3A3
HNRNPH3	SF3A3
LSM8	SF3A3
HAT1	SF3A3
GNL2	SF3A3
HNRNPM	SF3A3
RPA2	SF3A3
RANBP1	SF3A3
UTP6	SF3A3
QTRTD1	SF3A3
BMS1	SF3A3
GAR1	SF3A3
POLE2	SF3A3
SMARCA5	SF3A3
NUP43	SF3A3
ASF1A	SF3A3
KIAA0020	SF3A3
PAK1IP1	SF3A3
CDC16	SF3A3
WDR75	SF3A3
EBNA1BP2	SF3A3
WDR5	SF3A3
TRA2B	SF3A3
LSM7	SF3A3
GNL3	SF3A3
NUP37	SF3A3
H2AFZ	SF3A3
SNRNP40	SF3A3
CCT6A	SF3A3
ABCE1	SF3A3
